order_id,customer,category,order_value,is_cod,past_orders,hist_return_rate,days_since_signup,prior_disputes,device_ip_mismatch,night_order,coupon_used,delivery_pincode_risk,returned
ORD-11804,Advay Bora,Home & Kitchen,954.57,1,2,0.325,388,0,0,0,0,0.297,1
ORD-11805,Maanas Sur,Fashion,1661.0,1,6,0.564,325,0,0,0,1,0.266,1
ORD-11806,Laban Chad,Mobiles,3392.38,1,10,0.333,397,1,0,0,0,0.211,0
ORD-11807,Ojasvi Shah,Home & Kitchen,4295.84,0,8,0.341,77,0,0,1,1,0.193,0
ORD-11808,Pranit Sha,Electronics,4859.99,0,22,0.246,27,0,0,0,0,0.155,1
ORD-11809,Shivani Rajagopalan,Fashion,6001.46,1,14,0.326,131,1,0,0,0,0.423,0
ORD-11810,Upkaar Grewal,Mobiles,3548.54,1,13,0.272,100,1,0,1,1,0.125,0
ORD-11811,Abhimanyu Tara,Electronics,2964.81,1,15,0.222,183,0,0,0,1,0.518,0
ORD-11812,Yachana Luthra,Electronics,1288.99,1,14,0.345,16,0,0,0,0,0.269,0
ORD-11813,Jeevika Bandi,Fashion,3707.78,0,15,0.582,43,1,0,0,0,0.237,1
ORD-11814,Vasudha Pillay,Mobiles,3571.47,1,13,0.106,54,0,0,0,0,0.36,0
ORD-11815,Vasatika Buch,Beauty,6065.71,0,8,0.442,160,0,0,0,0,0.308,0
ORD-11816,Ati Shroff,Beauty,6516.37,1,7,0.034,314,0,0,0,0,0.065,1
ORD-11817,Gaurang Korpal,Electronics,7491.96,0,26,0.283,7,1,0,1,0,0.269,1
ORD-11818,Faras Zacharia,Fashion,5825.58,0,10,0.204,58,0,1,0,0,0.464,0
ORD-11819,Chatresh Oza,Electronics,2431.74,0,12,0.271,3,0,0,0,1,0.731,0
ORD-11820,Upasna Setty,Fashion,1474.68,1,15,0.438,34,0,0,1,0,0.524,1
ORD-11821,Garima Sama,Home & Kitchen,4870.5,1,6,0.399,223,0,0,0,1,0.416,1
ORD-11822,Chaitaly Mann,Fashion,4425.77,0,13,0.473,114,1,0,0,0,0.206,0
ORD-11823,Balendra Modi,Mobiles,6631.41,0,26,0.255,17,1,0,0,0,0.469,0
ORD-11824,Darsh Solanki,Electronics,6107.75,0,8,0.022,81,0,0,0,0,0.14,0
ORD-11825,Charan Manne,Electronics,4541.15,0,32,0.209,334,0,0,1,0,0.482,0
ORD-11826,Bhavini Sundaram,Mobiles,2479.68,1,21,0.475,252,1,0,0,0,0.174,1
ORD-11827,Jonathan Tiwari,Electronics,5431.74,1,17,0.389,294,1,0,0,1,0.172,1
ORD-11828,Arunima Krishnan,Electronics,8875.5,1,8,0.38,12,1,0,0,0,0.14,1
ORD-11829,Avni Maharaj,Fitness,2759.06,1,11,0.387,283,0,0,0,0,0.223,0
ORD-11830,Akshay Choudhury,Home & Kitchen,2424.96,0,24,0.358,157,0,0,0,1,0.286,1
ORD-11831,Matthew Sekhon,Beauty,1434.71,1,5,0.491,130,0,0,0,0,0.39,1
ORD-11832,Parth Lal,Fashion,3556.42,0,12,0.156,113,0,0,0,0,0.633,0
ORD-11833,Vedhika Golla,Electronics,3427.53,0,12,0.479,163,0,0,0,0,0.218,0
ORD-11834,Hemal Chad,Home & Kitchen,4141.84,0,4,0.097,884,0,0,0,1,0.744,0
ORD-11835,Mitesh Tandon,Electronics,20786.76,1,24,0.294,680,0,0,0,0,0.153,1
ORD-11836,Leela Khanna,Fashion,3406.83,0,7,0.342,295,0,1,0,0,0.293,1
ORD-11837,Oliver Kade,Home & Kitchen,1684.1,0,5,0.224,197,0,0,1,0,0.318,1
ORD-11838,Chatura Lalla,Mobiles,4156.9,0,7,0.405,253,1,1,0,0,0.289,1
ORD-11839,Charles Ganesh,Fashion,7917.19,0,27,0.199,141,0,0,0,0,0.422,0
ORD-11840,Mohini Soni,Fashion,3864.77,1,11,0.763,160,0,0,0,0,0.477,1
ORD-11841,Vamakshi Walia,Fitness,6438.37,1,30,0.018,118,0,0,0,0,0.443,0
ORD-11842,Ladli Ramakrishnan,Fitness,6946.75,1,3,0.161,129,0,0,0,0,0.186,0
ORD-11843,Adweta Dhillon,Home & Kitchen,1915.01,1,15,0.242,129,0,0,0,0,0.439,1
ORD-11844,Advik Mani,Fashion,3791.8,1,9,0.214,519,0,0,0,0,0.319,0
ORD-11845,Lavanya Mutti,Fashion,2925.04,1,14,0.465,337,2,0,0,0,0.254,1
ORD-11846,Gunbir Wali,Fashion,3042.11,1,9,0.276,118,0,0,0,0,0.453,1
ORD-11847,Rachana Mahajan,Electronics,6996.17,0,9,0.195,12,0,0,1,1,0.249,0
ORD-11848,Anamika Loke,Home & Kitchen,946.77,0,5,0.05,151,0,0,0,0,0.119,0
ORD-11849,Aadhya Raman,Mobiles,6098.02,0,9,0.322,276,0,0,0,0,0.116,1
ORD-11850,Wyatt Hayer,Fashion,4561.87,1,8,0.309,161,0,0,0,0,0.652,1
ORD-11851,Pranit Munshi,Mobiles,10761.14,1,12,0.63,1088,5,0,0,0,0.755,1
ORD-11852,Abhiram Bir,Mobiles,5720.89,1,10,0.45,80,0,0,0,0,0.491,1
ORD-11853,Nisha Chaudhari,Electronics,7313.66,1,8,0.577,71,0,0,0,0,0.401,1
ORD-11854,Sanaya Panchal,Fashion,2959.62,0,9,0.421,6,1,0,0,0,0.577,1
ORD-11855,Bhanumati Krishnamurthy,Beauty,4873.29,0,18,0.242,631,0,0,0,0,0.323,0
ORD-11856,Bahadurjit Bajwa,Home & Kitchen,1933.65,1,27,0.219,351,0,0,1,0,0.125,1
ORD-11857,Dakshesh Kalla,Fashion,10256.18,0,15,0.141,154,0,0,0,1,0.243,1
ORD-11858,Jagdish Chadha,Fashion,8121.39,1,22,0.341,169,0,0,0,0,0.273,0
ORD-11859,Keya Goyal,Home & Kitchen,7213.12,1,6,0.586,438,1,0,0,1,0.241,1
ORD-11860,Qarin Kulkarni,Fashion,2103.64,0,29,0.268,37,0,0,0,1,0.378,0
ORD-11861,Unni Borra,Home & Kitchen,3087.64,1,36,0.059,483,0,1,0,0,0.295,0
ORD-11862,Aradhana Sane,Home & Kitchen,10250.78,1,19,0.037,527,0,0,0,0,0.207,0
ORD-11863,Aarini Edwin,Fashion,6285.51,0,15,0.267,114,0,1,0,1,0.659,1
ORD-11864,Aradhana Bhatia,Fashion,6326.88,0,6,0.722,409,4,1,0,0,0.348,1
ORD-11865,Lipika Natarajan,Electronics,7055.69,0,7,0.328,115,0,0,0,0,0.104,1
ORD-11866,Aarna Lanka,Electronics,6258.08,0,18,0.381,70,1,0,0,1,0.192,0
ORD-11867,Ridhi Boase,Beauty,5795.79,0,15,0.231,44,0,0,0,0,0.142,0
ORD-11868,Sai Ramaswamy,Fashion,1062.48,1,18,0.212,1032,0,0,0,0,0.305,0
ORD-11869,Vyanjana Chopra,Fashion,3602.46,0,17,0.16,521,0,0,0,0,0.146,0
ORD-11870,Raagini Kamdar,Mobiles,3376.54,0,5,0.207,23,0,0,0,1,0.375,0
ORD-11871,Riya Lad,Fashion,3428.36,0,7,0.356,398,1,0,0,0,0.395,0
ORD-11872,Bakhshi Bora,Mobiles,2262.08,0,10,0.101,13,0,0,0,1,0.419,0
ORD-11873,Zashil Sehgal,Mobiles,7615.12,0,12,0.509,273,0,0,0,0,0.409,1
ORD-11874,Widisha Dixit,Home & Kitchen,3332.59,0,6,0.115,133,0,0,0,0,0.559,0
ORD-11875,Baljiwan Ramakrishnan,Home & Kitchen,1413.44,0,16,0.283,27,0,0,0,1,0.224,0
ORD-11876,Max Narayan,Mobiles,6495.91,1,16,0.213,180,0,0,0,0,0.119,1
ORD-11877,Aarush Varma,Mobiles,8627.68,1,19,0.537,80,0,0,0,0,0.2,0
ORD-11878,Vanya Sarin,Beauty,11075.37,0,16,0.461,87,0,0,1,0,0.398,1
ORD-11879,Ekaraj Zachariah,Mobiles,7052.14,1,11,0.271,146,1,0,0,1,0.314,1
ORD-11880,Aarush Rajagopalan,Home & Kitchen,3273.11,0,15,0.257,357,0,0,0,1,0.43,1
ORD-11881,Jairaj Wason,Fashion,3830.59,0,16,0.286,552,0,0,0,0,0.323,0
ORD-11882,Gauri Mitter,Electronics,8461.8,0,7,0.204,157,0,0,0,0,0.254,0
ORD-11883,Christopher Chana,Beauty,2498.52,1,19,0.398,431,1,0,0,0,0.313,1
ORD-11884,Harini Buch,Electronics,14012.83,1,14,0.198,548,0,0,0,0,0.071,1
ORD-11885,Bimala Jain,Electronics,7410.03,0,5,0.196,292,0,0,0,0,0.313,0
ORD-11886,Balveer Rajagopalan,Electronics,8264.44,0,10,0.236,130,0,1,0,0,0.569,1
ORD-11887,Chandani Ramakrishnan,Fashion,3879.29,1,16,0.383,93,0,0,0,0,0.377,1
ORD-11888,Jagrati Sur,Home & Kitchen,1414.56,0,6,0.25,139,0,0,0,1,0.122,0
ORD-11889,Raksha Gupta,Fashion,2363.23,1,9,0.22,196,0,0,0,0,0.271,0
ORD-11890,Balendra Hans,Fashion,14169.73,1,8,0.387,59,2,0,0,1,0.15,1
ORD-11891,William Suresh,Fashion,9222.77,0,38,0.271,620,0,1,0,0,0.59,1
ORD-11892,Dev Zachariah,Fashion,9254.77,0,10,0.293,270,0,0,0,0,0.3,0
ORD-11893,Xalak Walla,Electronics,3431.97,1,2,0.116,5,0,0,0,0,0.062,0
ORD-11894,Amol Bansal,Mobiles,23140.37,1,12,0.466,39,2,0,0,1,0.3,0
ORD-11895,Daksh Nazareth,Electronics,2712.77,0,9,0.173,30,0,0,0,1,0.094,0
ORD-11896,Nidra Dani,Beauty,1812.63,0,4,0.055,387,1,0,0,0,0.17,0
ORD-11897,Tara Yadav,Mobiles,2756.4,0,14,0.246,116,0,0,0,0,0.477,1
ORD-11898,Viraj Bora,Electronics,3644.61,0,15,0.213,445,0,0,1,0,0.449,1
ORD-11899,Lohit Suresh,Fitness,5913.12,0,32,0.13,8,0,0,0,0,0.152,1
ORD-11900,Urishilla Bath,Home & Kitchen,6955.47,1,4,0.278,62,0,0,0,0,0.113,0
ORD-11901,Kalpit Atwal,Fashion,9797.76,0,15,0.524,179,0,0,1,0,0.529,1
ORD-11902,Chandresh Mohanty,Electronics,7026.72,1,8,0.149,213,1,0,1,0,0.292,0
ORD-11903,Tanmayi Garde,Electronics,8932.01,1,15,0.565,18,0,0,0,0,0.401,1
ORD-11904,Hitesh Comar,Beauty,4940.99,1,18,0.171,234,0,0,0,1,0.271,1
ORD-11905,Thomas Bhatnagar,Electronics,2318.88,0,31,0.357,479,0,0,0,0,0.269,0
ORD-11906,Pooja Nazareth,Mobiles,12454.3,1,11,0.239,211,1,0,0,1,0.191,0
ORD-11907,Ekta Dara,Home & Kitchen,4239.64,0,15,0.049,536,0,1,0,0,0.528,0
ORD-11908,Ekanta Kala,Electronics,1058.11,0,23,0.111,51,0,0,0,1,0.355,0
ORD-11909,Oscar Nayak,Fashion,1750.73,1,15,0.198,60,0,0,0,0,0.209,0
ORD-11910,Jai Mahal,Mobiles,8685.82,1,10,0.452,313,0,0,0,0,0.376,1
ORD-11911,Ojasvi Ganguly,Electronics,2152.96,1,17,0.409,77,0,0,0,0,0.458,0
ORD-11912,Nitesh Sarna,Fitness,8804.54,1,10,0.02,437,0,0,0,1,0.311,0
ORD-11913,Banjeet Deol,Fashion,4643.0,0,10,0.415,35,1,1,0,0,0.376,1
ORD-11914,Krisha Dugar,Electronics,4010.03,1,16,0.24,116,1,0,0,0,0.573,0
ORD-11915,Vidhi Buch,Electronics,26541.17,0,1,0.177,54,0,0,0,0,0.189,0
ORD-11916,Abhimanyu Gola,Fashion,3320.43,0,14,0.171,268,0,0,0,0,0.503,1
ORD-11917,Bhanumati Saha,Fashion,12337.95,1,10,0.524,553,0,0,0,0,0.517,1
ORD-11918,Jonathan Jhaveri,Fashion,3702.32,0,14,0.303,479,0,0,0,0,0.278,0
ORD-11919,Anika Virk,Mobiles,2186.4,0,36,0.37,30,0,1,0,1,0.248,0
ORD-11920,Nisha Khare,Fashion,2180.42,1,25,0.126,67,0,0,0,0,0.156,0
ORD-11921,Baljiwan Gole,Electronics,5312.57,1,8,0.344,130,0,0,0,1,0.383,1
ORD-11922,Gaurang Mitra,Fashion,3956.37,0,2,0.234,130,0,0,0,0,0.068,1
ORD-11923,Omya Agrawal,Home & Kitchen,15723.61,0,12,0.234,122,0,0,0,1,0.146,0
ORD-11924,Rehaan Dalal,Fashion,1818.21,1,35,0.172,57,0,0,0,0,0.065,0
ORD-11925,Janaki Zacharia,Electronics,4680.31,1,18,0.531,106,0,0,0,0,0.457,1
ORD-11926,Ucchal Joshi,Electronics,2276.31,1,19,0.133,135,0,0,0,1,0.406,0
ORD-11927,Chatresh Hari,Home & Kitchen,5129.37,0,18,0.16,321,0,0,0,1,0.381,1
ORD-11928,Manthan Som,Beauty,3381.23,1,24,0.242,170,0,0,0,0,0.483,0
ORD-11929,Patrick Dutta,Mobiles,3399.43,1,10,0.47,126,1,0,0,0,0.298,1
ORD-11930,Chatura Patla,Fashion,5496.37,0,17,0.412,91,0,0,0,0,0.58,1
ORD-11931,Shaurya Saran,Electronics,3726.79,1,5,0.66,71,1,0,0,1,0.349,1
ORD-11932,Gaurika Setty,Mobiles,3456.51,0,26,0.383,742,1,1,0,1,0.312,1
ORD-11933,Hemang Ben,Beauty,8575.32,0,5,0.406,505,1,0,0,0,0.394,1
ORD-11934,Nakul Balakrishnan,Home & Kitchen,4356.23,0,14,0.528,18,1,0,0,0,0.223,0
ORD-11935,Yutika D’Alia,Electronics,7680.12,0,5,0.538,2059,2,0,0,0,0.579,1
ORD-11936,Wahab Saxena,Fashion,7127.57,1,6,0.38,19,0,0,0,0,0.603,1
ORD-11937,Oni Issac,Electronics,9759.02,0,10,0.071,59,0,0,0,0,0.398,0
ORD-11938,Victor Choudhary,Fashion,3201.58,1,20,0.485,489,0,0,1,0,0.42,1
ORD-11939,Vedant Chaudhari,Electronics,1893.41,1,17,0.441,169,0,0,0,0,0.571,1
ORD-11940,Nitara Iyengar,Fashion,2276.16,0,14,0.389,106,0,0,0,0,0.304,0
ORD-11941,Thomas Borah,Mobiles,12300.79,1,8,0.246,87,1,0,0,1,0.079,1
ORD-11942,Vedhika Bhagat,Home & Kitchen,7949.81,0,7,0.314,69,0,0,0,0,0.314,1
ORD-11943,Maanav Kalita,Fashion,2656.32,1,9,0.507,221,0,0,0,0,0.254,1
ORD-11944,Pranav Ram,Mobiles,7202.25,1,11,0.33,385,0,0,1,0,0.696,1
ORD-11945,Laban Shankar,Mobiles,2995.55,1,6,0.521,191,1,0,0,0,0.397,1
ORD-11946,Jagrati Madan,Fashion,4246.93,1,13,0.361,159,1,0,0,0,0.25,1
ORD-11947,Gautami Datta,Electronics,5662.18,0,43,0.301,29,0,0,1,0,0.147,1
ORD-11948,Darpan Mand,Fitness,4591.41,0,15,0.137,238,0,0,0,1,0.13,0
ORD-11949,Indrajit Shroff,Beauty,2772.18,0,30,0.0,32,0,0,1,0,0.092,1
ORD-11950,Omya Garg,Beauty,7160.0,1,16,0.2,493,0,0,0,0,0.169,0
ORD-11951,Thomas Merchant,Fashion,3902.39,0,5,0.285,10,0,0,0,1,0.441,0
ORD-11952,Onkar Karpe,Fashion,3653.53,1,12,0.456,69,0,0,0,0,0.381,1
ORD-11953,Nisha Vig,Electronics,2781.36,1,26,0.383,372,0,0,1,1,0.432,1
ORD-11954,Tarak Solanki,Beauty,14215.37,1,20,0.535,80,1,0,0,0,0.227,1
ORD-11955,Arya Atwal,Fashion,4438.36,1,6,0.355,481,0,0,0,0,0.277,0
ORD-11956,Yatin Kota,Beauty,3376.17,1,4,0.196,84,0,0,1,1,0.237,0
ORD-11957,Radha Kapadia,Fashion,3661.19,0,6,0.142,68,0,0,0,0,0.146,0
ORD-11958,Abdul Sahni,Fashion,5881.13,0,17,0.209,268,0,1,0,0,0.125,1
ORD-11959,Banjeet Singhal,Fashion,3919.62,0,19,0.294,18,0,0,0,1,0.101,0
ORD-11960,Pavani Wali,Electronics,1484.67,0,11,0.226,77,0,0,0,0,0.358,0
ORD-11961,Varenya Chaudhari,Fitness,4748.84,1,15,0.175,256,1,0,0,0,0.234,0
ORD-11962,Warhi Khosla,Mobiles,6321.95,1,5,0.193,160,0,0,0,0,0.738,0
ORD-11963,Advik Ray,Fitness,1489.31,0,7,0.114,153,0,0,0,1,0.191,0
ORD-11964,Kevin Parmer,Mobiles,4927.32,1,22,0.23,7,0,1,1,0,0.123,0
ORD-11965,William Chana,Electronics,2589.12,1,14,0.184,122,0,0,0,0,0.314,0
ORD-11966,Varsha Mody,Home & Kitchen,3552.95,0,15,0.217,9,0,0,0,0,0.19,1
ORD-11967,Tripti Bajwa,Fashion,5296.92,0,7,0.564,109,0,0,0,1,0.439,0
ORD-11968,Ubika Devi,Fashion,3411.34,1,8,0.407,621,1,0,0,1,0.508,1
ORD-11969,Qasim Prabhakar,Beauty,4275.38,1,3,0.488,410,1,0,0,0,0.34,1
ORD-11970,Aarav Bobal,Home & Kitchen,4177.76,0,26,0.201,12,1,0,0,1,0.504,0
ORD-11971,Gaurangi Wali,Fitness,3964.39,1,16,0.265,49,0,0,0,0,0.177,1
ORD-11972,Chaman Sandhu,Mobiles,6039.37,1,23,0.258,74,0,0,0,0,0.26,0
ORD-11973,Sarthak Buch,Home & Kitchen,9577.3,1,19,0.035,66,0,0,1,0,0.587,0
ORD-11974,Christopher Varma,Mobiles,6494.96,1,13,0.443,48,1,0,0,1,0.408,1
ORD-11975,Charan Choudhry,Fashion,3628.81,0,8,0.334,425,0,0,0,0,0.522,1
ORD-11976,Jasmit Shroff,Mobiles,6820.67,0,10,0.418,301,1,0,0,0,0.174,1
ORD-11977,Jasmit Peri,Mobiles,4452.81,1,4,0.312,1,0,1,0,0,0.153,1
ORD-11978,Ekalinga Jayaraman,Electronics,5858.43,0,26,0.272,282,0,0,0,0,0.539,0
ORD-11979,Gaurika Khare,Mobiles,13554.78,1,13,0.623,428,0,0,1,1,0.229,1
ORD-11980,Vanya Kadakia,Home & Kitchen,6235.32,0,32,0.192,24,0,0,0,0,0.345,0
ORD-11981,Ekani Pandit,Mobiles,5327.43,1,15,0.343,2,0,0,0,1,0.139,0
ORD-11982,Yahvi Sampath,Mobiles,1943.64,0,2,0.396,21,0,0,1,0,0.208,1
ORD-11983,Chatura Bhatnagar,Fashion,6374.31,0,10,0.238,104,0,0,0,0,0.169,0
ORD-11984,Hemani Sethi,Electronics,1598.23,1,5,0.32,152,0,0,0,0,0.283,0
ORD-11985,Yachana Vyas,Mobiles,5963.6,1,12,0.209,125,0,0,0,0,0.15,1
ORD-11986,Upma Wali,Mobiles,6038.04,1,44,0.436,232,0,0,0,0,0.426,1
ORD-11987,Siya Pillai,Beauty,1942.88,0,34,0.207,249,0,0,0,0,0.413,0
ORD-11988,Raghav Shankar,Electronics,1630.6,1,5,0.297,73,0,0,1,0,0.485,1
ORD-11989,Faris Raman,Home & Kitchen,4477.51,1,7,0.288,325,0,0,0,0,0.417,1
ORD-11990,Bhavya Bose,Mobiles,3981.54,0,23,0.194,190,0,0,0,0,0.117,0
ORD-11991,Nitesh Majumdar,Mobiles,5545.51,1,12,0.239,798,0,0,0,0,0.45,0
ORD-11992,Manbir Taneja,Beauty,4713.34,0,9,0.138,787,0,0,1,0,0.35,0
ORD-11993,Samarth Verma,Home & Kitchen,7194.34,1,5,0.101,23,0,0,0,0,0.431,0
ORD-11994,Chaaya Saha,Fashion,3856.99,0,40,0.276,648,0,0,0,0,0.471,0
ORD-11995,Urvi Palan,Fashion,10829.77,0,10,0.258,606,1,0,0,0,0.412,1
ORD-11996,Sachi Bail,Electronics,4406.34,0,15,0.208,253,0,0,0,0,0.159,0
ORD-11997,Ranbir Bhatnagar,Electronics,6625.97,0,13,0.251,584,0,0,0,0,0.396,0
ORD-11998,Vincent Venkatesh,Fitness,4650.75,0,7,0.117,456,0,0,0,0,0.334,0
ORD-11999,Nisha Oza,Mobiles,1057.9,0,9,0.161,96,0,0,0,0,0.138,0
ORD-12000,Vedika Wagle,Mobiles,3146.42,0,17,0.203,42,0,0,0,0,0.206,0
ORD-12001,Tanvi Modi,Mobiles,1955.94,0,8,0.125,18,0,0,0,0,0.189,0
ORD-12002,Damini Garg,Beauty,4017.0,0,9,0.222,70,1,1,0,1,0.829,0
ORD-12003,Utkarsh Sule,Electronics,4073.27,0,3,0.518,178,0,0,0,0,0.291,1
ORD-12004,Bhavya Batta,Beauty,2145.68,1,12,0.313,27,0,0,0,0,0.604,1
ORD-12005,Ira Mane,Fashion,1673.27,0,6,0.544,13,2,0,0,1,0.317,0
ORD-12006,Ojas Dyal,Fitness,21299.53,1,7,0.367,175,1,0,0,0,0.46,0
ORD-12007,Qabil Gill,Mobiles,3383.82,1,14,0.126,78,0,0,0,0,0.363,1
ORD-12008,Neel Khanna,Mobiles,1512.68,1,19,0.392,170,1,0,0,0,0.538,1
ORD-12009,Benjamin Nadig,Electronics,2856.55,1,10,0.29,86,0,0,0,0,0.391,0
ORD-12010,Ridhi Lad,Mobiles,8193.99,0,16,0.562,411,0,0,0,1,0.42,1
ORD-12011,Qarin Jha,Mobiles,1568.74,0,40,0.372,571,0,0,0,0,0.3,1
ORD-12012,Edhitha Padmanabhan,Home & Kitchen,9296.97,1,9,0.235,104,2,1,0,0,0.271,1
ORD-12013,Kashish Sen,Fashion,1879.89,0,28,0.254,328,0,0,0,0,0.23,1
ORD-12014,Charvi Dara,Mobiles,7240.33,0,13,0.194,11,0,0,0,0,0.242,1
ORD-12015,Nidhi Tata,Mobiles,4151.43,1,20,0.342,105,0,1,0,0,0.214,1
ORD-12016,Tara Nagarajan,Fitness,2649.47,0,8,0.361,53,0,0,0,1,0.377,0
ORD-12017,Aayush Tripathi,Electronics,5285.02,1,10,0.33,193,1,0,1,0,0.162,0
ORD-12018,Chakrika Som,Fashion,1348.83,0,8,0.423,94,0,0,0,0,0.156,0
ORD-12019,Manan Sathe,Home & Kitchen,4321.19,0,8,0.425,638,1,0,0,0,0.346,0
ORD-12020,Isaiah Srinivas,Beauty,4639.22,1,11,0.245,169,1,0,0,0,0.079,1
ORD-12021,Liam Dada,Fashion,5788.48,0,11,0.143,139,0,0,0,0,0.503,1
ORD-12022,Aryan Ratti,Fitness,6096.79,1,2,0.497,633,0,0,0,0,0.398,1
ORD-12023,Sanaya Parikh,Fashion,6127.6,0,3,0.399,194,0,0,0,0,0.501,1
ORD-12024,Eta Bhakta,Fitness,5528.51,0,8,0.042,100,0,0,0,1,0.285,0
ORD-12025,Tristan Mall,Fitness,6921.54,1,10,0.336,519,0,0,0,0,0.426,1
ORD-12026,Arin Chacko,Electronics,4743.65,1,16,0.231,53,0,0,1,0,0.462,1
ORD-12027,Gagan Vala,Home & Kitchen,2619.41,0,21,0.531,8,1,0,0,0,0.297,1
ORD-12028,Robert Swaminathan,Home & Kitchen,10300.96,0,14,0.176,197,0,0,0,0,0.205,0
ORD-12029,Yasti Bhalla,Home & Kitchen,10257.37,1,5,0.54,158,3,0,0,0,0.538,1
ORD-12030,Mitali Divan,Fitness,734.67,0,23,0.517,518,0,0,1,0,0.339,0
ORD-12031,Kala Raju,Fashion,4986.31,1,11,0.804,233,3,0,0,0,0.382,1
ORD-12032,Advik Mane,Beauty,5255.08,1,5,0.425,170,0,0,0,1,0.415,1
ORD-12033,Indali Morar,Home & Kitchen,8829.71,0,28,0.231,132,0,0,1,0,0.192,0
ORD-12034,Gagan Kale,Mobiles,2721.87,0,5,0.18,108,0,0,0,1,0.249,0
ORD-12035,Ojasvi Savant,Electronics,2070.19,1,8,0.127,70,0,0,0,0,0.394,1
ORD-12036,Nihal Samra,Fashion,5433.21,1,22,0.466,63,0,0,0,0,0.211,1
ORD-12037,Liam Chadha,Fitness,3159.89,1,18,0.302,42,0,0,0,1,0.135,1
ORD-12038,Sarthak Mitter,Electronics,6259.81,0,6,0.211,10,2,0,1,0,0.164,1
ORD-12039,Gautami Bhatti,Mobiles,1174.82,0,4,0.291,1484,0,0,0,1,0.273,0
ORD-12040,Gaurang Ahuja,Electronics,3283.86,1,14,0.095,51,0,0,0,0,0.091,0
ORD-12041,Anjali Sachdeva,Home & Kitchen,9022.34,0,7,0.164,97,0,0,0,1,0.173,1
ORD-12042,Turvi Devan,Beauty,11306.06,1,8,0.229,587,0,1,0,0,0.407,0
ORD-12043,Quincy Raj,Beauty,4919.31,1,10,0.15,75,1,0,0,1,0.311,0
ORD-12044,Vritti Basak,Mobiles,1901.38,1,20,0.492,842,0,0,0,0,0.25,0
ORD-12045,Daksha Tak,Mobiles,1959.35,0,22,0.214,5,0,0,0,1,0.629,0
ORD-12046,Udarsh Bala,Fashion,3413.52,1,16,0.349,128,0,0,0,1,0.209,1
ORD-12047,Mitesh Lala,Fashion,2773.56,0,17,0.271,135,0,0,0,0,0.044,0
ORD-12048,Urmi Dash,Mobiles,7502.58,1,7,0.25,92,1,0,0,0,0.294,0
ORD-12049,Omisha Gola,Home & Kitchen,1027.33,0,5,0.206,873,0,0,0,1,0.078,0
ORD-12050,Yash Balakrishnan,Fashion,3837.44,1,16,0.418,241,0,0,0,0,0.297,1
ORD-12051,Aradhana Tailor,Electronics,3109.92,1,15,0.493,76,1,0,0,0,0.391,0
ORD-12052,Janaki Srivastava,Beauty,1459.7,0,11,0.078,48,0,0,0,1,0.347,0
ORD-12053,Aarna Soni,Fashion,3684.0,0,13,0.09,0,0,0,0,0,0.431,0
ORD-12054,Kashvi Vala,Fitness,5001.74,1,10,0.039,141,0,0,0,0,0.504,1
ORD-12055,Aashi Gaba,Mobiles,10487.52,0,5,0.139,314,0,0,0,1,0.436,0
ORD-12056,Madhav Nagarajan,Home & Kitchen,3962.72,0,3,0.65,67,0,1,0,0,0.392,1
ORD-12057,Krishna Parikh,Electronics,3676.56,1,8,0.312,105,0,0,0,1,0.269,0
ORD-12058,Chatresh Mahajan,Electronics,3309.38,0,13,0.234,723,0,0,1,1,0.071,0
ORD-12059,Oni Parekh,Mobiles,10153.89,0,19,0.515,101,1,0,0,0,0.389,0
ORD-12060,Bimala Manne,Electronics,4412.72,1,5,0.157,186,0,0,0,0,0.224,0
ORD-12061,Yoshita Hari,Home & Kitchen,2120.26,0,14,0.315,793,1,0,0,0,0.467,0
ORD-12062,Girindra Ganesh,Fashion,2876.17,0,4,0.252,329,0,0,0,1,0.133,0
ORD-12063,Diya Mitra,Beauty,8272.46,0,13,0.146,1285,0,0,0,0,0.277,0
ORD-12064,Janani Char,Fashion,4386.66,0,17,0.404,20,1,0,0,1,0.343,0
ORD-12065,Maanas Arya,Fitness,4564.94,1,19,0.058,293,0,0,0,1,0.611,0
ORD-12066,Zarna Manda,Mobiles,4630.4,1,19,0.452,99,0,0,0,0,0.185,1
ORD-12067,Vedhika Sabharwal,Electronics,2247.18,0,24,0.39,441,1,0,0,0,0.405,1
ORD-12068,Nicholas Chaudry,Electronics,15181.64,0,14,0.153,120,0,0,1,1,0.177,0
ORD-12069,Mohammed Thakur,Electronics,1574.8,0,14,0.445,41,2,0,0,0,0.188,1
ORD-12070,Raghav Vora,Electronics,3548.6,0,17,0.243,52,0,1,0,0,0.689,1
ORD-12071,Omisha Sharma,Electronics,16704.05,1,7,0.244,474,0,0,0,0,0.37,0
ORD-12072,Jackson Deep,Mobiles,3653.42,1,12,0.424,168,1,0,0,0,0.492,1
ORD-12073,Varsha Pall,Fashion,4939.32,1,15,0.141,194,0,0,0,0,0.2,0
ORD-12074,Janani Dewan,Mobiles,6487.96,1,8,0.193,210,1,0,0,0,0.374,1
ORD-12075,Hema Gera,Mobiles,7102.63,1,28,0.651,120,0,0,0,0,0.521,1
ORD-12076,Ayush Dani,Electronics,1899.26,0,17,0.421,107,0,0,1,1,0.278,1
